"","mean","sd","2.5%","97.5%","n_eff","Rhat"
"a_temp[1]",0.143183220598395,0.133985417980675,-0.110311589910877,0.412759541109146,199.320440501167,1.02387612658781
"a_temp[2]",-1.28522667418246,0.154783187027813,-1.58829334341684,-0.977280037597536,259.051797867397,1.01791953127624
"a_temp[3]",-0.403383643347053,0.140204931680056,-0.666009914530222,-0.126086282465608,231.315612793458,1.01631956240311
"a_temp[4]",-1.44765519023517,0.15409896197053,-1.7447636289301,-1.14890451655054,262.875836963045,1.02065665164641
"a_temp[5]",-0.789931472966004,0.132366894840913,-1.04895578273874,-0.53366018379941,290.591711009395,1.01749807873711
"a_temp[6]",-0.0671451697612278,0.129576017378351,-0.318160796808788,0.188648187380265,196.119356242961,1.02989527930571
"a_temp[7]",0.223489718825767,0.129127939899329,-0.0249320415371654,0.470232744756225,276.068824714865,1.01466599251886
"a_temp[8]",-1.18114454893472,0.166117816256813,-1.51614954115879,-0.86768922846151,198.362585694147,1.02806384817122
"a_temp[9]",-1.07085493268086,0.174775954641732,-1.40893455736677,-0.733909910995634,236.429826491633,1.0196146933946
"a_temp[10]",-0.582101763334573,0.149445845484954,-0.885718003338911,-0.303206923694965,208.609957952146,1.02439255302087
"a_temp[11]",-0.498215846633857,0.15510924644861,-0.786370745752534,-0.192937737764556,207.810366180753,1.01732859641217
"a_temp[12]",-0.588052204716628,0.148197886983877,-0.876426353107409,-0.305272001070942,236.920305613886,1.01688141868521
"a_temp[13]",-0.62104250226813,0.154102975724443,-0.922569538028477,-0.312758259658423,231.981048361414,1.01514009148847
"a_temp[14]",-0.712655447546447,0.138326518952859,-0.983453658490606,-0.435703919775284,222.494342250374,1.02048442334383
"a_temp[15]",-1.19804005350802,0.166151681500525,-1.51786159541538,-0.883087926998844,251.030552415133,1.01748601421092
"a_temp[16]",0.0420650619312067,0.173554997286681,-0.301702356114635,0.379706613544901,183.602144703931,1.0282564650124
"a_temp[17]",-0.156450652681412,0.180098103689568,-0.511625691978468,0.196380737175369,200.301139250292,1.02104349042603
"a_temp[18]",2.86171829362334,0.246347433681984,2.41671415733989,3.36993704764498,587.604677486435,1.00458937362903
"a_temp[19]",0.305616202462574,0.113710786183082,0.0913645674165821,0.529774218052146,328.141122302933,1.0144795816433
"a_temp[20]",3.76289850505948,0.283279568853969,3.22710724885866,4.34770335422294,2784.15284583627,0.999236755433305
