"","Discrim","0 to 1","1 to 2","2 to 3","3 to 4"
"1",0.754479678134357,0.0700882790678084,3.05706241989253,NA,NA
"2",1.06594882989491,-1.41662166607487,1.47877907496121,4.30639536787212,NA
"3",1.39215478773944,-0.322326628777261,1.45696009121212,4.11720714120572,6.32721273935606
"4",0.266920932570737,-1.52792208855401,0.44073105541169,3.31285753356744,NA
"5",1.76472525883436,-0.892587493855483,1.18604864721905,4.77059545897597,NA
"6",0.698266971224855,0.18998336973762,1.730831452009,4.52190341673979,NA
"7",1.55244424760065,0.514538045019627,2.25840060141678,5.17895790080422,NA
"8",0.346490507881103,-1.14381790878406,0.614566603276073,2.29672139869529,NA
"9",2.23400760692849,-1.11386381661353,1.30804104102766,3.74659367796953,NA
"10",0.374958230807423,-0.646995362560712,1.20835748181726,3.3492490727452,NA
"11",2.10845044253714,-0.427195124045645,1.92322852592691,4.15715417806159,NA
"12",0.414934639151088,-0.617972134272051,1.01845783306991,2.79201386373987,NA
"13",2.18909266650199,-0.72611955317065,1.61135408958811,3.69200796283899,7.25288953291498
"14",0.418117568232914,-0.507687696406789,1.06223149994464,2.75483250687493,NA
"15",2.21104406492266,-0.808077003502171,1.48493074469947,3.96317161598121,6.3943743515923
"16",0.810795550835341,0.362647070233874,2.28917672639844,4.15666608693571,NA
"17",2.41890751613565,0.707614718249093,3.26175158892973,5.72206648003023,NA
"18",1.2089037760777,2.46105828975028,5.86415451778907,NA,NA
"19",0.752917265721279,0.16321302950356,3.71266811694956,NA,NA
"20",1.70360241906566,5.79020488633209,NA,NA,NA
"21",0.661817339531018,3.00691758247226,4.95011712434895,NA,NA
"22",0.886212667831534,0.074709485188234,2.51327781055894,4.65495833310509,NA
"23",1.39217691586113,-2.22149095504539,0.91838402081639,4.32579094092965,NA
"24",1.57143459674741,1.04924394652354,3.64314715922747,NA,NA
"25",0.0228784729186381,0.625682982068447,2.82826465314879,NA,NA
"26",1.00931014943384,0.924072556467032,3.96079955227394,NA,NA
"27",0.0266075491693319,0.452372617578999,3.13834691643742,NA,NA
"28",4.31220312172572,0.801801016850225,3.13565503786883,6.83118351964185,NA
"29",0.0298997110475128,0.450323580801018,1.29961463377088,3.34319523596481,NA
"30",0.894922071013972,2.13927864673697,3.66343877571718,5.94685219840705,NA
"31",0.0390994317984862,2.04016371084148,3.59640722448874,NA,NA
"32",0.983434074367779,2.7498094302193,4.66380553290382,NA,NA
"33",1.76292396771399,-1.89573815557247,0.0856383587099873,1.30469168934938,2.97290509749561
