"","Discrim","0 to 1","1 to 2","2 to 3","3 to 4"
"1",0.646046455952152,0.0707844483344373,3.00102962561989,NA,NA
"2",0.996310775301095,-1.38560265912109,1.45684252394773,4.24919905606247,NA
"3",1.21717938283812,-0.302923702214193,1.38108340433961,3.94962661463446,6.14169031773036
"4",0.09289693581843,-1.52214456719218,0.427945182927886,3.27832399023072,NA
"5",1.98989459165317,-0.917688342602726,1.31746337177424,4.97429599236719,NA
"6",0.521309214759839,0.177048153996466,1.66939639349336,4.42540400619902,NA
"7",1.56268823051481,0.547567823272563,2.26883376376498,5.15705047588904,NA
"8",0.154678407969569,-1.12944634618356,0.597522780189961,2.25381939429914,NA
"9",2.39750382484241,-1.12013278308065,1.42789471430067,3.89213122064884,NA
"10",0.184363803042818,-0.638518900402868,1.17813990983201,3.29600383010813,NA
"11",2.28901727196103,-0.389174430337592,2.06813198283299,4.3208389127281,NA
"12",0.215862093765681,-0.613992137230266,0.98311300065596,2.73353751348161,NA
"13",2.40867026093767,-0.725157826378352,1.76882051737384,3.89567382505926,7.45706162675423
"14",0.21541594766925,-0.506071251771063,1.02581066217616,2.6962491030113,NA
"15",2.16290220161344,-0.76355939254924,1.4943593009855,3.87454417571157,6.23443430926358
"16",0.577980340223483,0.337789025875805,2.18103511735311,4.01597280621109,NA
"17",2.32141561002879,0.752407557927466,3.18244178486776,5.53290924417789,NA
"18",1.11724594517419,2.40126938224498,5.76357579615974,NA,NA
"19",0.649635329640142,0.160919336067955,3.65495178890039,NA,NA
"20",1.95452886963351,6.03137281624425,NA,NA,NA
"21",0.646482248794949,3.00217445054529,4.94387798165247,NA,NA
"22",0.77839637431531,0.0745580152758375,2.45033344015824,4.57605078607673,NA
"23",1.18867774562377,-2.11153368480599,0.868119093342244,4.11721323683576,NA
"24",0.00532768307665024,0.573083073138335,2.68044383197422,NA,NA
"25",1.06038335522841,0.845666025963403,3.28419025663825,NA,NA
"26",0.0135385729289977,0.65013747601803,3.46102410727785,NA,NA
"27",0.864536182967532,0.576931526895464,3.45765493749092,NA,NA
"28",0.00251307737917986,-0.0217622531200618,0.852291857679954,2.55007431638665,NA
"29",1.33943598546321,0.738453320021956,1.80422666992547,4.02082431579164,NA
"30",0.0174987083532977,1.78889058347314,3.25146162469901,5.50220656462189,NA
"31",0.881314480258748,2.33540772928139,3.94070064124777,NA,NA
"32",0.381739597632088,2.38815633667286,4.25498522297769,NA,NA
"33",0.0350013487330342,-1.49551569440064,-0.218242719563473,0.642192857254014,1.92135355082233
