"","Discrim","0 to 1","1 to 2","2 to 3","3 to 4"
"1",0.648231639519225,0.070742297849356,3.00392820583384,NA,NA
"2",0.998612718807696,-1.38242951682215,1.45664368407399,4.24786760613035,NA
"3",1.21945281795353,-0.299866160783987,1.38728018935558,3.9534171192902,6.14355866018987
"4",0.09399507554361,-1.52170053535724,0.428932899846153,3.28590417247469,NA
"5",1.98844159203924,-0.913547823796606,1.32005555878452,4.97538880991737,NA
"6",0.523648302005382,0.179776395812804,1.67112542664411,4.42696409331081,NA
"7",1.56767926194581,0.550922314460937,2.27570045011868,5.16997335652886,NA
"8",0.1552321947082,-1.12917793344611,0.596272543225304,2.25201702233025,NA
"9",2.39773847948619,-1.11687390817742,1.42964817247001,3.89664833316439,NA
"10",0.186208399978667,-0.638076791043855,1.18053102856885,3.2967684090316,NA
"11",2.28641178030518,-0.383808602208228,2.07132206027619,4.32342714597849,NA
"12",0.219046045601392,-0.613294447935081,0.982697517520041,2.73447900339538,NA
"13",2.40927114268477,-0.719665196244073,1.7711827981757,3.90084060493305,7.45578518903766
"14",0.21609259007031,-0.505208111655773,1.02743420486205,2.69601009013319,NA
"15",2.16405356946574,-0.758107468118199,1.49759022070786,3.8769885758545,6.24015096696928
"16",0.581330229889614,0.339974602139316,2.18510884396356,4.02330421725058,NA
"17",2.32327401669457,0.75748615754628,3.19189304194735,5.54499702819213,NA
"18",1.11773521305073,2.40040847764891,5.75791120752805,NA,NA
"19",0.649231515116604,0.161187717695611,3.65042201987036,NA,NA
"20",1.96751953252989,6.04765021399447,NA,NA,NA
"21",0.647433141230807,3.00018857704952,4.94789756117792,NA,NA
"22",0.782446766671556,0.0765906064496959,2.45575456754441,4.57775780448342,NA
"23",1.19117248268028,-2.10832360438627,0.872350146399658,4.12548956275638,NA
"24",0.00525267377966757,0.573751274160457,2.67624039041279,NA,NA
"25",1.06108642847474,0.847005587999488,3.2889615229709,NA,NA
"26",0.0143742952316325,0.650055476142579,3.45812348288708,NA,NA
"27",0.865114815000117,0.577977477157375,3.46333949232731,NA,NA
"28",0.0024762527018552,-0.0230456360919697,0.851769635751768,2.55174123110698,NA
"29",1.34051410510585,0.74048982882854,1.80594161381439,4.02551726066376,NA
"30",0.017168798457979,1.7904504173612,3.25574717637034,5.51406593302081,NA
"31",0.880787340760729,2.33552407640313,3.93890265847615,NA,NA
"32",0.376547935054998,2.38916895032746,4.25773255459626,NA,NA
"33",0.035324931492689,-1.49753117071967,-0.216950472236985,0.642987914280428,1.91764899008549
