"","mean","sd","2.5%","97.5%","n_eff","Rhat"
"a_temp[1]",0.0846378930821078,0.0637779687149084,-0.03986062371165,0.212120009556015,130.353982251536,1.04660392492682
"a_temp[2]",-1.39845725944492,0.0855833093077924,-1.5637277558174,-1.22974383859632,122.434027298536,1.04990444364955
"a_temp[3]",-0.300923292563304,0.0994307841449903,-0.497294651378391,-0.113994302813902,83.1750944492249,1.07387864072633
"a_temp[4]",-1.52625243798293,0.0586427688012534,-1.642948718133,-1.41521362927675,539.413786166879,1.00865068615832
"a_temp[5]",-0.86458054330311,0.122134290338324,-1.10875565704783,-0.632849018309106,90.8985445340263,1.07160848531623
"a_temp[6]",0.201219908993017,0.0619219236136479,0.0777342579185768,0.319231603802234,151.010511330581,1.04231479188029
"a_temp[7]",0.539293836935766,0.110918936568342,0.322062077502939,0.758584442759261,94.8922092530837,1.07962669264945
"a_temp[8]",-1.13787384716123,0.0533080441644567,-1.23666373336403,-1.02974742833437,452.852563841586,1.0136724668828
"a_temp[9]",-1.08090533836678,0.153624848745147,-1.37416184567596,-0.779060824058789,95.2933517457506,1.07338328626155
"a_temp[10]",-0.639430054226307,0.0490750524479313,-0.732650579666533,-0.545012428539445,331.425490467276,1.02118210815902
"a_temp[11]",-0.392349492282596,0.140615550791703,-0.661580160435756,-0.111203552228544,91.0483200694527,1.07612189588853
"a_temp[12]",-0.608676812453661,0.0522911043168323,-0.714801265767198,-0.508571740195536,267.32305308487,1.0220645224713
"a_temp[13]",-0.692335734454387,0.145251830057661,-0.974844797685605,-0.408985484108964,85.7738628176407,1.0778769089192
"a_temp[14]",-0.501803315794191,0.0509403799077577,-0.598465865166121,-0.400930608740152,248.604511554789,1.02167773980604
"a_temp[15]",-0.770726713369509,0.149520598371563,-1.06052726382739,-0.484857416794143,86.2494533738934,1.08106933788681
"a_temp[16]",0.377184073556424,0.0688696589432057,0.245242721214705,0.515921001780822,131.854248551174,1.04991484422037
"a_temp[17]",0.749171643190764,0.164745573112458,0.438933557960776,1.07003942675295,80.7155070343328,1.08625576130452
"a_temp[18]",2.47802958656501,0.120207489104828,2.25986177748316,2.73468946697223,159.517901620813,1.03679622443584
"a_temp[19]",0.175425312025323,0.0643785478909772,0.0499201355842054,0.303088523023034,126.804252320913,1.05827148489236
"a_temp[20]",5.79051800466409,0.443597365998162,5.02563486302757,6.71565318007079,1034.78612937256,1.00517795071228
"a_temp[21]",3.01367226032051,0.116736393943154,2.79619586469505,3.26099172223613,591.749453478138,1.0168175455822
"a_temp[22]",0.0895373049517038,0.072680282013709,-0.0514392135357076,0.233860438384164,126.402144714861,1.05514520559775
"a_temp[23]",-2.19590979319831,0.112706741355972,-2.42250570561637,-1.98142403237851,120.695916007163,1.05609745803064
"a_temp[24]",0.852705930301292,0.261465765092997,0.530203655026185,1.29266396050255,1.06561876739048,3.55024209158416
"a_temp[25]",1.14997416561746,0.541551014916968,0.550571233580096,1.98896666548316,1.04266665713448,4.64162397270735
"a_temp[26]",0.822351963532449,0.150771618397502,0.6069589195566,1.08554848352163,1.1276915684732,2.60753335444769
"a_temp[27]",0.610095734888231,0.17335374802885,0.373100749610678,0.926144761475662,1.13166464017004,2.70025588016803
"a_temp[28]",0.466548199782694,0.524806114991432,-0.0856583155081437,1.41576378038947,1.10163319297835,2.98660754918
"a_temp[29]",1.50894268443696,1.08762943936878,0.38023588432547,3.17028762949979,1.03800485190597,4.97989360448545
"a_temp[30]",1.98546687889288,0.201528385817663,1.70906714958962,2.33132813731564,1.10081794869767,2.86303353599996
"a_temp[31]",2.35898608510139,0.336086478557606,1.93300605801079,2.90498632081397,1.0634298536196,3.59115566286101
"a_temp[32]",2.74774344365371,0.125606327540276,2.50809062175192,2.99865220312682,12.8636722079057,1.05541151136288
"a_temp[33]",-1.76028499332515,0.135738917873843,-2.05118980829881,-1.52483057983437,2.21665596730128,1.31624418256511
"delta[1]",2.98574930637516,0.0923327110657354,2.8088361625688,3.17091995506214,5472.95313877884,1.00025271438884
"delta[2]",2.8941751215322,0.075287863395922,2.74278522045109,3.04209788049508,3424.60058140966,0.999039773293427
"delta[3]",2.82893131440141,0.140107112593842,2.57125018014759,3.10514176125116,4081.62817350255,0.999447115599259
"delta[4]",1.78052747035145,0.0609648941680932,1.66050690177669,1.89956989219424,3177.91980078658,0.999993312133838
"delta[5]",2.66213156333094,0.116136569388771,2.44186731435098,2.88793737254665,3917.02802020154,0.999300164170986
"delta[6]",2.21221327013651,0.304239444482732,1.66285517030075,2.87869294884,5971.78053691771,0.999370521040419
"delta[7]",1.97226109376029,0.0565614634273145,1.86163610053439,2.08556077799168,2807.13162522886,0.999046470209084
"delta[8]",2.87268845270336,0.112050212400585,2.65501807124035,3.09942395269695,4493.45142620596,0.999177961920332
"delta[9]",2.07985336777243,0.0702194289661991,1.94417633370287,2.21692714256596,3339.55010601314,0.999229368809286
"delta[10]",3.58619686094986,0.139809681285115,3.32551477002155,3.86579797993418,3904.85256599097,1.00219462129163
"delta[11]",1.54252480480758,0.0540703995135608,1.44071080515557,1.65036851574336,3720.1494729338,0.999755314574946
"delta[12]",2.79527950386198,0.176244752111731,2.47154096864198,3.15199770394403,5516.17837085749,0.999870522357429
"delta[13]",1.74631037758115,0.0647809441598495,1.62891963208532,1.87631462414484,5285.54824517031,0.99945213097404
"delta[14]",2.92424098775372,0.174660292323023,2.59959088646868,3.29571028743096,4701.09430287244,0.999791881295776
"delta[15]",1.75933224099116,0.0505994684536985,1.66361517493232,1.86425617693591,3351.86811323307,0.999397850692162
"delta[16]",1.68206839686576,0.0629865460694789,1.56024931073986,1.80919122697108,3610.43130722929,0.999574518197934
"delta[17]",2.4279568063706,0.0894462617719818,2.25453619651834,2.60722743955144,3921.46740384282,1.00026210553264
"delta[18]",2.44868907853866,0.0938772410612467,2.27197559893351,2.63417776381321,4343.79676554814,0.999781041394194
"delta[19]",1.8541391353952,0.0521045097246006,1.75314557991974,1.95777252594056,2879.43588673037,1.0001937349876
"delta[20]",2.14290472833594,0.106799947502971,1.9442905348415,2.36577070220281,6399.67047709708,0.999292892020565
"delta[21]",2.35378436597329,0.0790187458176091,2.19619754080309,2.50663511583397,2470.23299118884,1.00037586308222
"delta[22]",2.23259118336497,0.10396153737521,2.03697787798385,2.44633881948534,4769.78741463043,1.00033597770596
