"","Discrim","0 to 1","1 to 2","2 to 3","3 to 4"
"1",0.745907225536392,0.0846378930821078,3.07038719945727,NA,NA
"2",1.05138998277054,-1.39845725944492,1.49571786208728,4.32464917648869,NA
"3",1.37390344384477,-0.300923292563304,1.47960417778814,4.14173574111908,6.3539490112556
"4",0.262575644548026,-1.52625243798293,0.446008655777359,3.31869710848072,NA
"5",1.7477419873804,-0.86458054330311,1.21527282446932,4.80146968541918,NA
"6",0.689889394121542,0.201219908993017,1.7437447138006,4.53902421766258,NA
"7",1.5341220564666,0.539293836935766,2.28560421451692,5.20984520227064,NA
"8",0.341508428355207,-1.13787384716123,0.621458393829933,2.30352679069569,NA
"9",2.21327276215412,-1.08090533836678,1.34705146800383,3.79574054654249,NA
"10",0.369014295286964,-0.639430054226307,1.21470908116889,3.35761380950484,NA
"11",2.0851063297363,-0.392349492282596,1.96143487369069,4.19402605705567,NA
"12",0.408308597885348,-0.608676812453661,1.02581850543991,2.79876643962574,NA
"13",2.16283110505575,-0.692335734454387,1.64712139329061,3.7320485916782,7.29999305961119
"14",0.412615560729389,-0.501803315794191,1.06851108985716,2.75934920084925,NA
"15",2.1835464413091,-0.770726713369509,1.51965811013555,4.000832606192,6.43207168223807
"16",0.800231044628587,0.377184073556424,2.30124214166914,4.16551292664696,NA
"17",2.3947771832774,0.749171643190764,3.30608828066156,5.76701951541356,NA
"18",1.19026743387585,2.47802958656501,5.8780624906469,NA,NA
"19",0.744214776280423,0.175425312025323,3.72442777568595,NA,NA
"20",1.66901261224192,5.79051800466409,NA,NA,NA
"21",0.647664376248398,3.01367226032051,4.95603388051624,NA,NA
"22",0.875041507972809,0.0895373049517038,2.52988770349724,4.67598742022965,NA
"23",1.37467397813997,-2.19590979319831,0.942442230942387,4.34798190225711,NA
"24",0.887885221318841,0.852705930301292,3.20734451463763,NA,NA
"25",1.39982602379489,1.14997416561746,3.91613084608481,NA,NA
"26",0.628639485880487,0.822351963532449,3.75660644763609,NA,NA
"27",0.659861850405064,0.610095734888231,3.47193118356381,NA,NA
"28",2.1684697689406,0.466548199782694,2.07165114271934,4.77267876151761,NA
"29",2.69434380497078,1.50894268443696,3.10877448915615,6.29518648361489,NA
"30",0.485582539284574,1.98546687889288,3.47832448086431,5.74836430072837,NA
"31",0.679392859429592,2.35898608510139,3.96097072748414,NA,NA
"32",0.969087515470036,2.74774344365371,4.65669757347333,NA,NA
"33",1.46040016449532,-1.76028499332515,0.0660776370509096,1.19268126669397,2.74173302334037
