"","mean","sd","2.5%","97.5%","n_eff","Rhat"
"a_temp[1]",0.0707844483344373,0.057054796734054,-0.046408702605362,0.179887113972229,117.848860103222,1.02180953448691
"a_temp[2]",-1.38560265912109,0.0815393105857416,-1.54766643208665,-1.23188613829939,104.168830925472,1.01477283657711
"a_temp[3]",-0.302923702214193,0.0852112141073032,-0.481657630981265,-0.146430739239316,75.8285912428004,1.02932165058299
"a_temp[4]",-1.52214456719218,0.0534818045860013,-1.63052522712926,-1.41892242628034,2289.94521866468,0.999357372429039
"a_temp[5]",-0.917688342602726,0.127803765873913,-1.18597842216232,-0.681349462375084,63.307281466894,1.03177486239206
"a_temp[6]",0.177048153996466,0.0515084657160647,0.0713849025567632,0.275116386562754,143.624268729811,1.0152577154383
"a_temp[7]",0.547567823272563,0.10513969294582,0.331544270505004,0.743320905121813,70.8302467636374,1.02685032786557
"a_temp[8]",-1.12944634618356,0.0500462798457497,-1.22630003827463,-1.03190112477894,1648.94430715965,1.00089190773179
"a_temp[9]",-1.12013278308065,0.148770888301096,-1.4327319666455,-0.845438241013755,63.9990194364574,1.03037793520751
"a_temp[10]",-0.638518900402868,0.0466067888230224,-0.73272866217195,-0.54620915746622,1296.63553379669,1.0006584011442
"a_temp[11]",-0.389174430337592,0.143596160371351,-0.697120495835949,-0.128339688268786,59.7700600831119,1.03077175293441
"a_temp[12]",-0.613992137230266,0.0460324586678866,-0.704465425806875,-0.52554563147809,797.785036615276,0.999862338709346
"a_temp[13]",-0.725157826378352,0.150991457102702,-1.04587886227983,-0.451059740031051,62.4178634245925,1.02887021387334
"a_temp[14]",-0.506071251771063,0.0460440001093965,-0.596351703216229,-0.413638832995399,829.081030909415,1.00327989616354
"a_temp[15]",-0.76355939254924,0.137189879689856,-1.06092413444564,-0.517693052741875,63.7714467004049,1.02941453318222
"a_temp[16]",0.337789025875805,0.0542170695271076,0.233093941492849,0.441294332257753,124.204651643007,1.01797604865417
"a_temp[17]",0.752407557927466,0.147797002418027,0.439342472852964,1.01510284772817,61.3427849062042,1.02997843542383
"a_temp[18]",2.40126938224498,0.113453316528767,2.18454526703951,2.63388263565685,164.930029687498,1.00932345353492
"a_temp[19]",0.160919336067955,0.0568321071356641,0.0472809344589523,0.270486199301427,126.665257291477,1.01095739682167
"a_temp[20]",6.03137281624425,0.491437964560465,5.12395010013886,7.05333372561467,1143.31057772414,1.00161764095554
"a_temp[21]",3.00217445054529,0.115637611723302,2.78434567253572,3.24560614615604,568.993361330252,1.00288676287326
"a_temp[22]",0.0745580152758375,0.0626129204194835,-0.055874250054509,0.197280984098437,99.7529648390905,1.01715222162062
"a_temp[23]",-2.11153368480599,0.096852302252633,-2.3132953547981,-1.92371044686903,114.590068087487,1.01557278600514
"a_temp[24]",0.573083073138335,0.0431165915201904,0.489284149069327,0.658152583264071,6061.71740869105,0.999735497629865
"a_temp[25]",0.845666025963403,0.0803823866208029,0.680438918802385,1.00200158141982,90.2526367074495,1.0174937961085
"a_temp[26]",0.65013747601803,0.0443654444758135,0.561673863667904,0.73847690857024,3950.60964324806,0.999390587519184
"a_temp[27]",0.576931526895464,0.0677565180524862,0.4447328552843,0.710427315777187,92.2634167346981,1.01914967428147
"a_temp[28]",-0.0217622531200618,0.0419729313641354,-0.104451598137479,0.0626633619492204,3995.46350466978,0.999175356471329
"a_temp[29]",0.738453320021956,0.0938481921162977,0.540966758666652,0.915972600176229,75.5050528890672,1.02362891651297
"a_temp[30]",1.78889058347314,0.0595238397375099,1.67132208768809,1.90320577275152,4505.94938535263,1.00056946595446
"a_temp[31]",2.33540772928139,0.0946978880715817,2.13868711276886,2.5183481527897,165.476491474125,1.01013905559048
"a_temp[32]",2.38815633667286,0.0790580916845074,2.23562419574174,2.54220394126518,653.784383762622,1.00317958933556
"a_temp[33]",-1.49551569440064,0.0551194227748531,-1.60888573189454,-1.38615396487289,2997.67897428459,1.00062226235546
