"","mean","sd","2.5%","97.5%","n_eff","Rhat"
"a_temp[1]",0.0850088277621589,0.0633699137674125,-0.0385922959316213,0.213828226922902,119.085165105649,1.00611961611787
"a_temp[2]",-1.39321144771757,0.0817704957056778,-1.55433725026464,-1.23315910787305,113.155023053434,1.0050970856002
"a_temp[3]",-0.295450054980636,0.0915430458383167,-0.474333716262386,-0.113892208106438,87.852833723067,1.00770668994129
"a_temp[4]",-1.52271841692779,0.0575400625804947,-1.63293457109524,-1.41029739832926,1266.85562701453,0.999224639040815
"a_temp[5]",-0.848962668441459,0.115529203624218,-1.07308932337155,-0.618461159852059,67.4536956907493,1.00912803512972
"a_temp[6]",0.202171021525059,0.0604168335485696,0.0844369413332627,0.321774139004781,139.896737461778,1.00514442194823
"a_temp[7]",0.546305425819183,0.104734132481165,0.347174878317338,0.751375582381359,82.5550791418204,1.00757178194211
"a_temp[8]",-1.13335513504691,0.0534304973016763,-1.24207056761644,-1.02676150646761,489.971448699392,1.00098040424929
"a_temp[9]",-1.05150573179039,0.142670086945124,-1.32777283050198,-0.760813197603088,73.1822718312461,1.00779886904943
"a_temp[10]",-0.637328470314707,0.0488444684295285,-0.73471922315328,-0.546049684874194,347.219102929515,1.0005504876669
"a_temp[11]",-0.374812551438872,0.133620323641917,-0.641568399191216,-0.108537722887494,71.8774263058283,1.00806386427985
"a_temp[12]",-0.609149497342452,0.0509781378616177,-0.711265100551246,-0.506611443010775,273.888783391944,1.00204173161309
"a_temp[13]",-0.673057886649965,0.135146914130972,-0.932154792550456,-0.404156485675434,69.1164949450576,1.01067248270838
"a_temp[14]",-0.500089929718474,0.049800615108454,-0.599242679911324,-0.40418925767235,279.289972252851,1.00035734205553
"a_temp[15]",-0.749894350422546,0.137948971529026,-1.01639183417852,-0.474555408477897,73.4994834859585,1.00722352945626
"a_temp[16]",0.374089734740958,0.062927825258492,0.253370049273735,0.495053533582406,116.914556974069,1.00724290501754
